canon,target_type,y_true,y_pred_chemprop,y_pred_lgb,y_pred_cat,y_pred_blend
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,egc,3.5259,3.945011615753174,3.692080619453287,3.9224990117090854,3.8821457966587922
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,tg,237.0,108.01467895507812,102.756355941421,97.11850605448032,103.56396933576515
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1Cl,egc,3.9402,3.8304052352905273,4.216247165070217,4.11771372587666,3.995067695946914
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(-c3ccccc3)cc2)cc1,tg,112.5,120.85888671875,109.29767181148976,111.27098708752844,115.5188893911251
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Br)cc2)cc1,tg,112.5,112.0976104736328,115.93247132495569,113.3790888614786,113.28141833937747
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(C3CCCCC3)cc2)cc1,tg,113.0,163.99351501464844,149.14603450452182,145.26752260649218,155.15161693695276
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Cl)cc2)cc1,tg,107.0,142.32211303710938,123.55221851507514,123.78734400823735,132.73406458271046
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(F)cc2)cc1,egc,3.4967,3.5921473503112793,3.647662708097796,3.4253885700351625,3.5592737885012617
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(F)cc2)cc1,tg,106.0,129.05352783203125,118.99117814240957,120.65447422695163,124.3890751566069
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Oc3ccccc3)cc2)cc1,tg,83.0,121.09931182861328,107.31248834420222,95.15551967333626,110.24209264592821
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc3ccccc3c2)cc1,tg,102.0,136.63661193847656,129.11806991756194,132.08091923287492,133.68351069990024
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccc(Cl)cc2)cc1,tg,140.0,129.79071044921875,149.8863204088557,145.3772938954905,138.73881515579967
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccccc2)cc1-c1ccccc1,tg,130.0,114.2772216796875,127.53841989237256,128.9799449250553,121.54869711907844
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccccc2)cc1C,tg,130.0,112.62767028808594,143.6501450542964,132.17217262146528,125.04369741691977
*Oc1ccc(OC(=O)c2ccc(C(C)(C)c3ccc(C(*)=O)cc3)cc2)cc1,tg,195.0,150.71759033203125,171.37698279969902,153.53437266269097,155.83064990172045
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,egc,4.1613,4.534987926483154,4.3538869672931595,4.26439447569729,4.420803693766511
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,egc,4.2519,4.517425537109375,4.387212193598013,4.302413150941795,4.429766370112228
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1C=Cc1ccncc1,tg,91.35,82.56214904785156,86.8579187893323,75.46302774628849,81.24774748551903
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,egc,4.4922,4.191290378570557,3.737005381686407,3.584308531265693,3.9243780705609943
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,tg,88.0,85.5303955078125,90.9327408558496,86.6093330356969,86.97336088690989
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1C(=O)CC,tg,70.0,63.22930908203125,83.6470449754567,58.81444018903869,66.05538363945843
*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,tg,112.6,108.3037567138672,104.6200014571694,95.41561513502263,103.56003526346012
*Oc1ccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c2ccccc12,tg,166.0,165.40919494628906,184.732126577704,164.67528391875018,169.1493310660953
*Oc1ccc(OC(=O)c2ccc(Sc3cccc(OC(=O)c4ccc(C(=O)Oc5cccc(Sc6ccc(C(*)=O)cc6)c5)cc4)c3)cc2)cc1C,tg,135.0,117.8839111328125,129.28337826949897,110.45526034275944,117.9260203911165
*Oc1ccc(OC(=O)c2cccc(Sc3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(Sc6cccc(C(*)=O)c6)cc5)cc4)cc3)c2)cc1C,tg,106.5,123.47151184082033,132.71762858686745,132.33192441173009,128.11112137426224
*Oc1ccc(Oc2ccc(*)cc2)s1,eea,1.2264,1.1816246509552002,1.430046832731585,1.41474796862799,1.2494577646607399
*Oc1ccc(Oc2ccc(*)cc2)s1,egc,4.6798,4.476485729217529,4.249473136663489,3.990347375480038,4.293411110475988
*Oc1ccc(Oc2ccc(*)cc2)s1,ei,5.9034,5.725857257843018,5.422761471579795,5.5418839288177075,5.627663487311562
*Oc1ccc(Oc2ccc(*)cc2)s1,eps,3.82,3.7866833209991455,4.050959149439041,4.186802141632587,3.931523378554342
*Oc1ccc(Oc2ccc(*)cc2)s1,nc,1.8525,1.843388080596924,1.8477076258060232,1.862898339478139,1.8464261202233014
*Oc1ccc(Oc2ccc(*)s2)s1,eea,1.3443,1.3246150016784668,1.503446619725055,1.5540462201800247,1.3816581035571283
*Oc1ccc(Oc2ccc(*)s2)s1,egb,4.047,3.605560302734375,3.840533380182466,3.757155931935003,3.660067316763879
*Oc1ccc(Oc2ccc(*)s2)s1,ei,5.0541,5.659552097320557,5.630032335332652,5.670609898428676,5.658899767544156
*Oc1ccc(Oc2ccc(*)s2)s1,eps,3.9,3.968836784362793,3.905948441216857,4.107923078771968,3.9343699498642306
*Oc1ccc(Oc2ccc(C(=Nc3ccccc3)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,tg,135.0,124.29267120361328,135.08510718233154,122.94025966867969,126.09005301059113
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,tg,216.0,216.9953155517578,222.21331114601685,212.58358386964724,216.7016967673515
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1-c1ccccc1,tg,232.0,209.07814025878903,220.66938012510465,214.03549191480025,212.9916760917819
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1C,tg,220.0,202.15805053710935,203.21557323260296,212.74854775171215,205.65172066085296
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,tg,220.0,224.43362426757812,223.45350472117113,221.4801724965349,223.31863945569893
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1-c1ccccc1,tg,231.0,200.6636657714844,219.22449166341897,221.6549823600486,210.96881127902714
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1C,tg,217.0,216.78793334960935,218.7836515917013,224.5626737656445,219.6030694716478
*Oc1ccc(Oc2ccc(C(=O)c3c(C(=O)c4ccc(*)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c3-c3ccc(F)cc3)cc2)cc1,tg,266.0,283.287109375,252.33508808954593,246.590191954194,265.5788328937316
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)c(S(=O)(=O)O)c3)cc2S(=O)(=O)O)cc1,tg,220.0,193.512451171875,204.3396702699099,202.23947834790928,198.43540982623244
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,egc,3.9034,3.9532470703125,3.882243004351369,3.8948689274176034,3.921448465748989
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,tg,150.4,157.693603515625,174.04082195866144,170.45679519394312,164.99860725441874
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1-c1cc(C)cc(C)c1,tg,162.0,166.53431701660156,177.86467029059958,174.62672216770062,171.36423126103827
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1-c1cccc(C(F)(F)F)c1,tg,134.0,167.77932739257812,157.69104824542518,165.28663628803096,164.93689599666476
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C,egc,3.5517,3.8600220680236816,3.761954854958514,3.820808301922293,3.827361005803456
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(=O)O,egc,3.6534,3.816272020339966,3.641740136190738,3.574495533402753,3.7113946819742485
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(=O)OC,egc,3.7296,3.829991579055786,3.759086968040296,3.795762722490001,3.804779597692246
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(Br)Br,egc,3.947,3.95093297958374,3.7158167851413095,3.613295096017367,3.8064059863729964
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(C)(C)C,tg,176.25,164.23289489746094,159.73073947902836,170.5730010978059,165.27009482771567
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C=O,egc,3.6677,3.749657392501831,3.708922610218613,3.4600734317032615,3.6618030072527823
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CBr,egc,3.6235,3.988774538040161,3.7597182929964914,3.666211119017091,3.8497046990165864
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CC#N,egc,4.0183,3.977156162261963,3.801632850807662,3.718990427281155,3.8676014319985876
*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,tg,182.0,194.3026428222656,200.0559282925481,193.2409641646684,195.15538352393938
*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1cccc(C)c1,tg,170.0,160.8284149169922,178.75652717223966,167.01988451210522,166.4247948201885
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,tg,167.0,176.5279083251953,190.6401571766705,191.841139078939,184.16299563858237
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1cccc(C)c1,tg,159.0,158.86732482910156,163.12497854944544,161.46029761331857,160.54369422792865
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccccc1,tg,166.0,168.70474243164062,162.00183954658496,156.05788775622094,163.4158094838675
*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,224.0,208.40399169921875,199.9967172740755,199.49459213861277,203.92144929302628
*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2)cc1,tg,198.0,193.20738220214844,222.03875573429488,213.58498845297808,205.43130412408883
*Oc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,tg,124.0,139.16029357910156,135.8355123296589,130.6763651919925,135.85287436108354
*Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc(*)cc5)c4)c3)cc2)cc1,egc,3.724,3.6423518657684326,3.426634352447366,3.640850125729714,3.5935463041372606
*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1S(=O)(=O)O,tg,195.0,175.9811248779297,165.82441676055794,168.16532418243312,171.47774962661273
*Oc1ccc(Oc2ccc(C(=O)c3cccc(NC(=O)c4ccc(C(=O)Nc5cccc(C(=O)c6ccc(*)cc6)c5)cc4)c3)cc2)cc1,tg,210.0,193.31068420410156,211.918581793348,202.7998869113985,200.0669029664404
*Oc1ccc(Oc2ccc(C(=O)c3cccc(NC(=O)c4cccc(C(=O)Nc5cccc(C(=O)c6ccc(*)cc6)c5)c4)c3)cc2)cc1,tg,202.0,184.61099243164065,191.71927499468177,193.4591881605559,188.80790277000057
*Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc(*)cc5)c34)cc2)cc1,tg,202.0,164.71298217773438,198.51789521983713,203.31914962386043,183.5976817586886
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,tg,156.0,150.71726989746094,175.75680729219542,170.09073443983894,161.8520214113729
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,egc,3.3644,3.25669527053833,3.6839936106414233,3.479384492460557,3.4130937483317934
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,tg,175.0,156.782470703125,194.00787047410088,181.51546475139935,172.0772683316495
*Oc1ccc(Oc2ccc(C=NCCCCCCN=Cc3ccc(*)cc3)cc2)cc1,egc,4.2565,4.036829948425293,4.00825071042361,3.9237290202894344,3.999674713578658
*Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc(*)cc3)cc2)cc1,egc,4.1246,3.752554893493652,3.851368748879544,4.033115965664632,3.8509870027764346
*Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc(*)cc3)cc2)cc1,tg,105.0,79.37432861328125,84.73702765720584,78.65660463272445,80.2532925836389
*Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc(*)cc3)cc2)cc1,tg,101.0,98.6600341796875,114.41287690442684,114.71771813051711,106.86227566036496
*Oc1ccc(Oc2ccc(C=Nc3ccc(Oc4ccc(N=Cc5ccc(*)cc5)cc4)cc3)cc2)cc1,tg,120.0,144.91465759277344,151.86059773102423,150.76376509564503,148.15036195109315
*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc(*)cc6)=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,egc,3.2228,3.28418493270874,3.4073538916091377,3.593820734471869,3.3959843915410093
*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3cccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)c3)cc2)cc1,egc,2.6924,3.1465158462524414,3.3434012178925694,3.259017669797847,3.221268595020824
*Oc1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(*)cc4)cc(C(C)(C)C)c3)cc2)cc1,tg,195.5,268.945556640625,266.95214410133576,251.76282795135407,263.2201956412206
*Oc1ccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,tg,251.0,244.38685607910156,243.6414861821022,249.44891743241348,245.7999539812282
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,tg,219.0,222.297119140625,220.2653441479328,226.55662671308383,223.19780599883694
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,egc,3.1241,3.4476118087768555,3.2420533330527803,3.279939434301778,3.355916628064297
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(C(C)(C)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)c5)cc4)cc3)cc2)cc1,tg,147.0,160.143798828125,157.90982403683165,156.8833150694386,158.6763932148373
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,236.0,193.5077209472656,196.01136119081343,194.47683240589265,194.32157354679705
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4-c4ccccc4)cc3)cc2)cc1,tg,209.0,200.29393005371097,204.50326227944564,206.83308266841135,203.18127067252402
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4-c4ccccc4)cc3)cc2)cc1-c1ccccc1,tg,200.5,196.2004241943359,208.42865736893376,215.52300781614815,204.68914056140653
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4C)cc3)cc2)cc1,tg,200.0,194.62242126464844,217.79355505511217,218.34021664130847,206.71764458844416
*Oc1ccc(Oc2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1C(C)(C)C,tg,208.0,232.9498748779297,259.4350825337752,240.7228948099603,240.79242426840588
*Oc1ccc(Oc2ccc(Nc3ccc(S(=O)(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,tg,144.6,206.68179321289065,218.61193865528844,205.4947336583077,208.76391610399818
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,tg,118.0,76.61213684082031,129.82271172262006,119.87899258643692,100.92297050047392
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(C4(c5ccc(C(*)=O)cc5)OC(=O)c5ccccc54)cc3)cc2)cc1,egc,3.6172,3.704065561294556,3.632816271818371,3.576612174978816,3.6534357611443955
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,egc,2.7268,3.386472225189209,3.5434863651081594,3.505824265473444,3.4541416943754983
*Oc1ccc(Oc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,egc,3.4373,3.8490195274353023,3.7230160400391457,3.818372649808693,3.8124194852518256
*Oc1ccc(Oc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,tg,164.5,141.82164001464844,152.47857002337062,157.73848630275148,148.93406471169635
*Oc1ccc(Oc2ccc(OC(=O)c3ccccc3-c3ccccc3C(*)=O)cc2)cc1,tg,147.0,137.07302856445312,132.7136053308316,139.03695025855782,136.78560341267877
*Oc1ccc(Oc2ccc(Oc3ccc(-c4ccc(Oc5ccc(Oc6ccc(Oc7ccc(C(=O)c8ccc(*)c(S(=O)(=O)[O][Na])c8)cc7S(=O)(=O)[O][Na])cc6)cc5)cc4)cc3)cc2)cc1,tg,348.0,301.3807373046875,289.0060870575352,289.61900797320084,295.201181178986
*Oc1ccc(Oc2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,tg,122.0,122.78943634033205,149.16904168956162,144.95706320646627,135.06379190069453
*Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,tg,230.0,216.13970947265625,210.14663226461977,220.18601306701277,216.16113770993263
*Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,tg,200.0,214.03421020507812,210.9611496000153,213.8574674832264,213.3485973731279
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,tg,184.33,194.98976135253903,170.69768418239073,180.32603404387123,185.46559712033962
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(Oc6ccc(Oc7ccc(-c8ccc(*)cc8)cc7)cc6)cc5)c(S(=O)(=O)[O][Na])c4)cc3S(=O)(=O)[O][Na])cc2)cc1,tg,302.0,307.4134521484375,274.2257908662526,286.39762363384057,294.097682353354
*Oc1ccc(Oc2ccc(Oc3cccc(*)n3)cc2)cc1,egc,4.1433,4.36659574508667,4.253153939402219,4.304744205031059,4.324331864898811
*Oc1ccc(Oc2ccc(Oc3cccc(C(=O)Oc4ccc(-c5ccc(OC(=O)c6cccc(*)c6)cc5)cc4)c3)cc2)cc1,tg,119.0,124.10916900634766,131.5738927978415,144.66143119197497,132.0003327338003
*Oc1ccc(Oc2ccc(Oc3cccc(C(=O)Oc4ccc(OC(=O)c5cccc(*)c5)cc4)c3)cc2)cc1,tg,101.0,123.71729278564452,120.00183508772412,117.47843236031667,121.02425586565678
*Oc1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,tg,164.0,178.0533905029297,176.81966020983245,159.10054189501687,171.93635010836186
*Oc1ccc(Oc2ccc(P(C)(=O)c3ccc(*)cc3)cc2)cc1,tg,213.0,168.1105499267578,151.47354627073483,152.10424637106505,159.7426774249515
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1,tg,206.67,195.0865020751953,190.31891163046777,187.84117187007485,191.86606392784876
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(-c5ccc(S(=O)(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,259.0,266.282958984375,250.2162589015965,254.32980694632303,259.28616335394145
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,tg,251.0,242.3677978515625,229.13500983254983,235.8206512898372,237.6253751815491
*Oc1ccc(Oc2cccc(*)n2)c(-c2ccccc2)c1,egc,4.2637,4.2471089363098145,3.9059555585208807,4.0265343733770385,4.110612343683412
*Oc1ccc(Oc2cccc(*)n2)c(C)c1,egc,4.4881,4.4875407218933105,4.2340509029131965,3.863755878987668,4.261110439439322
*Oc1ccc(Oc2cccc(*)n2)c(C)c1,tg,89.0,112.23199462890624,107.3298975554468,121.86953330704034,114.20726128383377
*Oc1ccc(Oc2cccc(*)n2)cc1,egc,4.3182,4.6010966300964355,4.494346019513804,4.56019827419021,4.566029493346447
*Oc1ccc(Oc2cccc(*)n2)cc1,tg,100.0,84.48921966552734,96.30476396709426,93.16485815259774,89.59919277786915
*Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc(*)c4)cc3)c2)cc1,tg,119.0,94.059814453125,98.15200991481564,113.19531728052723,100.82023794978744
*Oc1ccc(Oc2cccc(Oc3ccc(-c4ccc(Oc5cccc(Oc6ccc(Oc7ccc(C(=O)c8ccc(*)c(S(=O)(=O)[O][Na])c8)cc7S(=O)(=O)[O][Na])cc6)c5)cc4)cc3)c2)cc1,tg,304.0,278.3677673339844,303.50100458605203,302.78539686111026,291.0823495693375
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(*)cc2)cc1,egc,4.8858,4.3410258293151855,4.4489634596238306,4.5279270236588,4.416046079754122
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,tg,229.17,236.7991943359375,233.02717537809613,238.29033264804752,236.48609688054887
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,tg,210.5,174.63050842285156,181.1197543372611,182.81805449612904,178.49592849011543
*Oc1ccc(P(C)(=O)c2ccc(*)cc2)cc1,egc,4.6884,4.416576385498047,4.3839428259410544,4.425706067291273,4.411736524625757
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,egc,4.3172,4.144265651702881,4.23189246982155,4.3038720264172685,4.2073097294435104
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(*)cc3)cc2)cc1,tg,265.5,256.6455383300781,201.02673244524755,223.86407666542576,235.08430228052765
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,egc,3.6921,3.6424059867858887,3.7562127535309062,3.799424475345259,3.710620228631892
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(Oc6ccc(-c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,tg,264.0,264.2006530761719,249.41132315099904,245.36855806268727,255.33786727260215
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,tg,162.0,154.9468994140625,148.90630512909266,154.1908748009922,153.4727996046663
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cc(CCCCC)cc(C(*)=O)c3)cc2)cc1,tg,170.0,159.9075469970703,141.06635788536454,148.00517914567314,152.35683196996578
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cc(NC(=O)c4ccc(NC(=O)C(C)N5C(=O)c6ccccc6C5=O)cc4)cc(C(*)=O)c3)cc2)cc1,tg,200.0,201.22364807128903,235.05882986702852,229.44034363667384,216.90020675784655
*Oc1ccc(S(=O)(=O)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)cc1,tg,159.47,156.77194213867188,147.19240285556288,152.58362985863042,153.50935913561113
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,tg,268.07,283.72479248046875,243.94400728619104,253.7348019154207,266.2789075532922
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,tg,233.29,200.37936401367188,214.663874934472,210.45208598243377,206.42847935135518
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,tg,187.0,184.9539031982422,190.36994460565873,194.12329795019363,188.90275334464414
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,tg,196.0,186.85400390625,181.21097690128465,189.84655773863463,186.62128582719419
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2C(OC)(C(F)(F)F)C(F)(F)F)c(C(OC)(C(F)(F)F)C(F)(F)F)c1,tg,163.0,201.93426513671875,180.23302611039756,186.05884341844964,192.56714570123808
