canon,target_type,y_true,y_pred_chemprop,y_pred_lgb_mono,y_pred_lgb_ext,y_pred_blend
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,tg,44.0,46.51353073120117,39.24158612114364,44.00696931924971,44.12314799656108
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,tg,36.0,39.98490905761719,43.25014986636837,42.92952057213781,41.53775858925436
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,tg,33.0,41.31389999389648,36.583045986551376,41.048774805047024,40.11876782467884
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCC)cc1,tg,44.0,44.3182258605957,35.88544535136898,35.21607069100663,39.913126454843564
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,tg,30.0,30.753747940063477,29.352222994467425,32.19457978634779,30.80019753072248
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,14.25,25.025510787963867,20.37812851480928,24.067929020595997,23.667699898853442
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,tg,12.5,22.44507598876953,20.71296224417481,18.7218666400423,21.051644690525197
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,tg,68.0,62.123775482177734,63.25193440735917,63.02028478787885,62.62843202881641
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1,tg,64.0,56.58345413208008,56.795273742893016,55.3294465819031,56.303277516779744
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCC)cc1,tg,45.0,47.630218505859375,44.18520268010806,47.70513241807692,46.830560823844195
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,40.0,41.31739044189453,35.56387689960689,32.721045213110436,37.68289329445791
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,tg,36.0,35.380863189697266,31.2508935750974,31.42996293680761,33.357076549304544
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,tg,27.0,38.93460464477539,35.69103153334275,40.620043145665456,38.60739745810313
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,tg,76.0,66.63607025146484,70.00880647210849,64.10069061707918,66.7699533371345
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)C)cc1,tg,58.0,53.97233963012695,47.7723390345046,45.2232594185668,50.191383300671774
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)CC)cc1,tg,44.0,47.94289779663086,48.52094208621011,51.863972156286394,49.113988498166876
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC)cc1,egc,5.2022,4.9530348777771,4.924784297021432,5.033674289227058,4.9818926542686155
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC)cc1,tg,63.0,52.44502258300781,62.283453721006566,58.428857042783115,56.362464938603544
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC(C)C)cc1,tg,50.0,50.00152587890625,47.99458032852939,45.48108776797152,48.33257440562618
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCC)cc1,tg,45.0,38.94200134277344,40.65905864119482,39.85766652576473,39.59177827144084
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,16.0,26.78675842285156,25.20656121350057,24.282576415809597,25.75079839778099
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,tg,17.0,23.694177627563477,19.179693777985086,21.206797320485055,21.96471958481218
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,egc,4.8662,5.286289215087891,5.047515493420123,4.7939223187650875,5.077156987332728
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,30.0,36.33120346069336,40.957386708785194,40.84448438571085,38.62126012974412
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,51.0,43.520877838134766,43.41622497738971,47.77371409492591,44.61704038793575
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,tg,42.0,42.346622467041016,47.181637184164934,49.36187650485835,45.34587432910428
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC)cc1,tg,63.0,50.6297721862793,71.3459236905959,68.0414255424028,60.146897337711124
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,tg,28.0,38.04128646850586,34.11044124131207,45.395686616440976,39.04495740363556
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC)cc1,tg,54.0,49.66385269165039,51.84092149056412,49.27682236382167,50.07965180446956
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCC)cc1,tg,43.0,46.1170539855957,42.360393865087055,38.79047222643103,43.29222481025437
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,tg,23.0,33.49923324584961,26.055270914857942,30.34269912237256,30.896601839708048
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,tg,50.0,48.37990188598633,53.744629588104026,54.83513505931007,51.35752482556818
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,egc,4.1401,4.460231304168701,4.399410469411883,4.281391487057782,4.38634391872883
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,tg,152.0,162.31593322753906,145.85078534139356,161.27027801785076,158.12402271508665
*Oc1ccc(CCNC(=O)c2cccc(C(=O)NCCc3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,tg,147.0,166.21490478515625,160.51769118078047,145.16350976957125,159.3106275505103
*Oc1ccc(CNC(=O)CCCCC(=O)NCc2ccc(OC3COC4C(*)COC34)cc2)cc1,tg,116.0,110.11428833007812,86.85014623665029,85.26647251018468,98.03093324165465
*Oc1ccc(Cc2ccc(*)cc2)cc1,eea,1.1795,1.0577367544174194,1.0507204795886669,1.056376844209914,1.0570498489858602
*Oc1ccc(Cc2ccc(*)cc2)cc1,egb,4.3787,4.093777179718018,4.058510151752314,3.9602964292145417,4.070520104510044
*Oc1ccc(Cc2ccc(*)cc2)cc1,ei,6.1428,6.194058895111084,6.104860416096012,6.000058135528065,6.068626028057862
*Oc1ccc(Cc2ccc(*)cc2)cc1,eps,3.5,3.531923532485962,3.760731848099946,3.6477459423465497,3.651679552233175
*Oc1ccc(Cc2ccc(OC(*)=O)cc2)cc1,egc,4.8502,5.128543853759766,4.9745614762582395,4.989381116315754,5.062508384572931
*Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC(*)=O)CC3)cc2)cc1,egc,5.1271,5.151004314422607,5.076294795200332,4.90123788647456,5.048633093309274
*Oc1ccc(Cc2ccc(OC(=O)c3cc(OCCCCC)cc(C(*)=O)c3)cc2)cc1,tg,110.0,104.84210205078124,104.3054646182195,115.34420002997544,107.48283149799562
*Oc1ccc(Cc2ccc(OC(=O)c3ccc(C(C)(C)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,tg,135.0,175.34959411621094,180.82906266289908,186.37076133265344,179.5580959941123
*Oc1ccc(N(CC)c2ccc(/C=C(\C#N)C(=O)NC3CCCCC3NC(=O)/C(C#N)=C/c3ccc(N(CC)c4ccc(*)cc4)cc3)cc2)cc1,tg,235.0,203.5920867919922,216.1944480411104,223.5628241210696,211.8539065161512
*Oc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,tg,218.0,205.0388641357422,188.9403860851388,188.20873357497445,196.77335381092877
*Oc1ccc(N=C(C)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(C)=Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,141.0,143.15020751953125,138.46278123645808,144.1946963826309,142.3106211074027
*Oc1ccc(N=C(C)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C(C)=Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,150.0,180.1961669921875,175.2427275264156,175.00208329857412,177.64881095774194
*Oc1ccc(N=C(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=Nc6ccc(*)cc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,tg,174.0,178.7989959716797,197.6204552655819,193.20540741918063,187.0732775268972
*Oc1ccc(N=C(c2ccccc2)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=Nc6ccc(*)cc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,tg,155.0,165.2373504638672,141.00988018494152,151.07171666190973,155.74070586667457
*Oc1ccc(N=C(c2ccccc2)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C(=Nc6ccc(*)cc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,tg,177.0,182.89337158203125,170.68893828070236,178.0934627133643,178.72525474223926
*Oc1ccc(N=CC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,tg,62.0,165.46617126464844,190.25150072393137,188.5317872317051,177.44155359460046
*Oc1ccc(N=CC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,tg,80.0,76.04552459716797,72.45780198165832,78.13783308824235,75.74371222614333
*Oc1ccc(N=CC=Nc2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,tg,76.0,150.4353790283203,161.58319838498616,163.78290320111734,156.60534290275658
*Oc1ccc(N=CC=Nc2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,tg,133.0,114.9819564819336,113.3040655143516,127.362422634632,117.84637696614095
*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,tg,72.0,60.09999084472656,82.36506262056628,86.52114030928436,72.3604479900343
*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,egc,4.0981,3.9402668476104736,3.618177708285007,3.6731079202776344,3.811374216340112
*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,tg,69.0,96.14498138427734,141.32569568199492,144.03931992976192,119.51634513893768
*Oc1ccc(N=CNc2ccc(*)cc2)cc1,egc,3.7365,3.811651945114136,3.3622486291025377,3.542598269852689,3.671833185475381
*Oc1ccc(N=Nc2c(C)cc(Cc3cc(C)c(N=Nc4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)c(C)c3[N+](=O)[O-])c([N+](=O)[O-])c2C)cc1,tg,203.0,178.08140563964844,199.0355725155448,199.17434392770116,188.6255359365291
*Oc1ccc(N=Nc2ccc(*)cc2)cc1,egc,3.1576,3.2605457305908203,3.0315936417082296,3.253951884384145,3.2396673056810172
*Oc1ccc(N=Nc2ccc(Cc3ccc(N=Nc4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,tg,198.0,177.2861785888672,164.76838172005338,175.4291806356768,173.81928353962206
*Oc1ccc(N=Nc2ccc(Cc3ccc(N=Nc4ccc(OC(=O)c5ccc(N=Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,tg,160.0,169.64466857910156,190.6989470437335,212.62490544245193,185.98213776629592
*Oc1ccc(N=Nc2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,tg,175.0,148.58714294433594,163.09661342367343,163.11697104231115,155.86834065463046
*Oc1ccc(N=Nc2ccc(S(=O)(=O)c3ccc(N=Nc4ccc(OC(=O)c5ccc(N=Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,tg,150.0,192.17613220214844,213.76875666648343,219.51230304745695,204.51784728211834
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc(*)cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,egc,3.7835,3.0857975482940674,3.0088928323065645,2.9679281867026774,3.034151656425591
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc(*)cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,tg,240.0,234.3877716064453,237.5409569380209,229.71490783322804,233.9059897397337
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)cc3)cc2)cc1,tg,220.0,250.62371826171875,235.22827378406663,242.1832886061914,244.73696477912853
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)cc1,tg,274.0,215.6061553955078,233.93709654140395,232.5985852679377,224.4454446733628
*Oc1ccc(NC(=C(C#N)C#N)c2cccc(C(Nc3ccc(Oc4ccc(NC(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)=C(C#N)C#N)c2)cc1,tg,274.0,268.5113830566406,235.41611844516152,246.78824811159333,254.91334327976344
*Oc1ccc(NC(=O)/C=C/c2ccc(/C=C/C(=O)Nc3ccc(*)cc3)cc2)cc1,tg,205.0,270.6788330078125,208.4301665636712,206.96750590725688,239.0784330989304
*Oc1ccc(NC(=O)C=CC(=O)NNC(=O)C=CC(=O)Nc2ccc(OC(=O)C=CC(=O)NNC(=O)C=CC(*)=O)cc2)cc1,tg,265.0,220.1145477294922,202.7590022866877,202.5552484990737,211.3578309370875
*Oc1ccc(NC(=O)C=CC(=O)NNC(=O)C=CC(=O)Nc2ccc(OC(=O)c3ccccc3C(=O)NNC(=O)c3ccccc3C(*)=O)cc2)cc1,tg,240.0,227.61314392089844,223.12357982992216,212.3361710778902,222.51825593471102
*Oc1ccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)cc1,tg,180.0,152.32708740234375,151.6945577598882,145.83710333428346,150.4658684999496
*Oc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(OC3COC4C(*)COC34)cc2)cc1,tg,72.5,136.23045349121094,120.07085314132064,136.6008940891242,132.48450331118056
*Oc1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(*)cc2)cc1,tg,160.0,156.29786682128906,144.7158079370342,135.1121652729352,147.95846188961144
*Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,egc,4.4722,4.323277950286865,4.4885412229972,4.554412764327136,4.425710201704381
*Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,tg,150.0,129.7274627685547,146.0641292121413,133.4573633103821,134.59638505555944
*Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc(*)c(-c4ccc(Oc5ccccc5)cc4)c3)C2)cc1-c1ccc(Oc2ccccc2)cc1,tg,281.0,236.99916076660156,219.5807989050346,212.8835589792436,226.49925104050604
*Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc(*)cc3)C2)cc1,tg,274.0,236.3728179931641,166.50728761849243,172.71809910198166,202.9756511141728
*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1C,egc,4.8377,5.050137996673584,4.57000090094297,4.673650265045417,4.866397712806928
*Oc1ccc(NC(=O)Nc2cc(NC(=O)Nc3ccc(*)cc3)ccc2C)cc1,tg,269.0,216.90997314453125,175.49312092788193,177.73060778225047,196.73113378128244
*Oc1ccc(NC(=O)Nc2ccccc2CCc2ccc(NC(=O)Nc3ccc(*)cc3)cc2)cc1,tg,200.0,238.5623779296875,213.7170443437311,220.8350869158997,227.97991452243195
*Oc1ccc(NC(=O)Nc2ccccc2CCc2ccccc2NC(=O)Nc2ccc(*)cc2)cc1,tg,232.0,239.3542938232422,205.52673193227116,207.05238978620716,222.7934948672792
*Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc(*)cc2)cc1,egc,4.8662,4.311318874359131,4.632139488759837,4.564149326231654,4.434580346342378
*Oc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)O)cc1,tg,184.4,218.14927673339844,229.07559006819417,244.3497922870322,227.65462408408837
*Oc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OCC)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)OCC)cc1,tg,190.15,206.9847412109375,198.5601294649119,201.58861893930495,203.55850099835806
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)c(C(=O)OCC)cc2C(=O)OCC)cc1,tg,208.05,219.18011474609375,219.29295672035585,225.07522678548017,220.7609154916601
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(C)(C)C)c2)cc1,tg,268.0,287.0742492675781,269.5980008524812,267.88731239350994,277.8597750883851
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,tg,257.0,227.0043182373047,223.1081129000646,240.07073831254763,229.5219259931997
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,egc,3.3682,3.7207069396972656,3.816850838660987,3.57397454942027,3.671779544392338
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc(C(C)(C)C)c2)cc1,tg,215.33,203.3308868408203,221.0366141817503,216.7955432019553,211.09154077337357
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc(C(C)(C)C)c2)cc1,tg,254.25,243.2277984619141,238.15287387756368,230.0800865171114,238.55495770483114
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc([N+](=O)[O-])c2)cc1,tg,232.0,243.13262939453125,238.9467869049029,234.7504678366201,239.92746565111676
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,tg,272.0,256.3298645019531,278.93387308768024,264.9653380621861,263.98260578448935
*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,tg,260.0,217.6046905517578,218.19055316429757,226.49359954122903,220.0871700597601
*Oc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,tg,335.0,346.2472229003906,339.3045668974913,326.5637292154045,339.40729525575676
*Oc1ccc(NC(=O)c2cc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,tg,240.0,247.36033630371097,240.41499742703772,239.46818027314615,243.62798610520673
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(*)cc5)cc4)cc3)c2)cc1,tg,252.0,261.86895751953125,255.10519167281387,234.60183360441263,253.07252219078174
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)c2)cc1,tg,243.0,228.0418701171875,228.16958832236332,234.5490886737079,229.7875614718231
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,egc,3.6254,3.421297073364258,3.4980022663355084,3.5261842509744454,3.4679169628923923
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,tg,294.5,276.5484924316406,271.8009343557269,261.2379921969049,271.38340209546806
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,egc,3.2858,3.2758729457855225,3.424703449518397,3.4166236946102138,3.3421087073453397
*Oc1ccc(NC(=O)c2ccc(*)cc2)cc1,tg,225.0,230.37208557128903,212.0440959857696,219.52567095837696,223.1535978382649
*Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,tg,296.0,244.1123809814453,257.96731220028386,247.630205306966,248.33511308150085
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,tg,184.75,260.8507995605469,257.9882790897275,273.6985784218349,263.5566375153149
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(OC4COC5C(*)COC45)cc3)cc2)cc1,tg,132.67,196.20912170410156,198.7131205203258,196.3652548847494,196.8458606644088
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,tg,160.0,216.79315185546875,181.3356355217468,194.9575396741127,202.60359577484246
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c3ccccc23)cc1,tg,269.0,258.1239013671875,254.41451188996095,259.11722699222804,257.5034565958153
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)cc2)cc1,tg,264.0,259.5899353027344,268.9263644675173,272.5327436337168,265.2223720163934
*Oc1ccc(NC(=O)c2ccc(OC3COC4C(Oc5ccc(C(=O)Nc6ccc(OC7COC8C(*)COC78)cc6)cc5)COC34)cc2)cc1,tg,165.0,170.49026489257812,177.23479456528844,165.72576234914635,170.83853658965845
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,egc,3.3446,3.334630966186523,3.2063993718349995,3.2838370870169324,3.3047604444480796
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,tg,274.0,217.4519500732422,202.20700169981976,212.9881247628903,212.6492317450956
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,tg,230.0,246.15318298339844,252.33072676120915,242.66178031849896,246.70218692895185
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,tg,174.0,172.7208251953125,164.61092113694568,162.43520381711417,168.08055911575806
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,tg,169.0,169.94546508789062,159.2919936408658,165.5205471185173,166.245096374122
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)c4)cc3)cc2)cc1,tg,155.0,166.6838836669922,158.7486083458547,161.2375790636451,163.36080512962462
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)c4)cc3)cc2)cc1,tg,154.0,161.9259796142578,160.85396803285235,161.00075400461128,161.4271081813652
*Oc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(=O)Nc4ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,tg,225.0,265.4944763183594,230.16378008462135,234.62449749638876,248.95361111684343
*Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)cc1,tg,220.0,227.81787109375,239.37242480124812,230.36149466319975,231.23665211049152
*Oc1ccc(NC(=O)c2ccc3cc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)ccc3c2)cc1,tg,266.0,265.0320129394531,256.2226115950168,256.3477508121616,260.64749066120197
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,tg,205.39,225.2355499267578,262.67407181262445,267.2367425858598,245.21197228673657
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)c2)cc1,tg,226.25,208.73484802246097,228.45294379180297,226.89375997692105,218.21156184054985
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,egc,3.8847,3.509376764297486,3.385684283454449,3.618620501735261,3.5416307067058765
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,tg,257.33,262.42425537109375,272.250558554766,269.77822080829253,266.6999817939768
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)c2)cc1,tg,256.0,255.7386474609375,258.8364425741159,255.8992133456028,256.5177907337795
